%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
228.0, 3255.486876426563, -3847.9422149589323, -7388.369129701749, -4975.163039584522, -6730.713752593249, -4485.950408691217, -4956.78990564226, -4612.908317197361, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625480764E9, 0.0, 2025-02-17 16:26:02.548
229.0, 3252.8270188363817, -3813.207604075385, -7385.284588966917, -5032.919947257036, -6689.2065631397445, -4446.074896582949, -4925.408056427009, -4586.734424440197, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820362548112E9, 0.0, 2025-02-17 16:26:02.548
230.0, 3250.9941757910465, -3806.055045849687, -7362.843437533789, -5038.127903715123, -6686.814926483027, -4441.269271525058, -4915.6850475889505, -4575.647959190364, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625481367E9, 0.0, 2025-02-17 16:26:02.548
231.0, 3249.228387979077, -3819.466092522871, -7351.287585650395, -4985.824821689704, -6707.04325521508, -4460.089440356426, -4926.145663994034, -4583.113441838436, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625481713E9, 0.0, 2025-02-17 16:26:02.548
232.0, 3248.222559478588, -3824.651697236502, -7359.200103187573, -4946.530454937274, -6709.2784296606105, -4463.844533424918, -4932.806483841716, -4589.170764585825, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625482016E9, 0.0, 2025-02-17 16:26:02.548
233.0, 3248.6919461121497, -3793.135737554519, -7363.916321267644, -5003.192127131478, -6667.994757651658, -4425.4442364507, -4905.894983517526, -4567.623682930909, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625482397E9, 0.0, 2025-02-17 16:26:02.548
234.0, 3248.490780412052, -3780.7752228707345, -7343.196254157574, -5024.158063430556, -6660.596330236952, -4415.140082256804, -4892.081605444147, -4553.296214735057, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625482757E9, 0.0, 2025-02-17 16:26:02.548
235.0, 3248.3790216897755, -3794.298028266195, -7330.187538884586, -4979.253408819844, -6680.019996168613, -4433.155588287782, -4902.095186960124, -4559.71116539373, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820362548313E9, 0.0, 2025-02-17 16:26:02.548
236.0, 3249.1166292568005, -3809.4525110068935, -7337.07187617682, -4927.196195983433, -6695.08507193149, -4449.293547784513, -4916.310896433699, -4571.691700421775, -0.01, 0.984, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820362548344E9, 0.0, 2025-02-17 16:26:02.548
237.0, 3250.1671612462, -3785.692606650902, -7348.605376315758, -4969.418641259509, -6660.685737214772, -4418.515195669555, -4895.970808979369, -4555.777258369596, -0.006, 0.97, 0.292, 192.0, 255.0, 208.0, 30.0, 80.0, 9.0, 32.0, 0.0, 0.0, 0.0, 1.7398203625483704E9, 0.0, 2025-02-17 16:26:02.548
