%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
22.0, -127459.95103835477, -70801.27397790838, -184661.10493673146, -187500.02235174447, -134864.54753453107, -180426.36578397345, -187009.11098827256, -184676.08060551653, 0.41200000000000003, 0.844, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320635732E9, 0.0, 2024-11-06 14:32:00.635
23.0, -118823.21462907967, -69252.16397668887, -181179.3066476949, -187500.02235174447, -126870.08850217922, -187500.02235174447, -182049.88474248466, -187500.02235174447, 0.41200000000000003, 0.844, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206396537E9, 0.0, 2024-11-06 14:32:00.639
24.0, -122967.31745807141, -67677.59533853475, -182096.91281281863, -187500.02235174447, -135002.32368735358, -185631.97530889217, -184874.72055849084, -187047.8018579247, 0.41200000000000003, 0.844, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206436276E9, 0.0, 2024-11-06 14:32:00.643
25.0, -132344.65656812867, -69124.5131641046, -185716.0849232775, -187500.02235174447, -144121.20957627412, -171921.66112919583, -187500.02235174447, -182498.0148670691, 0.41200000000000003, 0.844, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206476908E9, 0.0, 2024-11-06 14:32:00.647
26.0, -129543.24538031167, -70745.66283770357, -185239.1657518346, -187500.02235174447, -137369.50753563733, -177940.91885577666, -187500.02235174447, -183890.79676756822, 0.41200000000000003, 0.844, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206517577E9, 0.0, 2024-11-06 14:32:00.651
27.0, -120187.7662763317, -69595.59853024465, -181611.2094058048, -187500.02235174447, -127705.50730294076, -187500.02235174447, -182560.4879928217, -187500.02235174447, 0.41200000000000003, 0.844, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206547768E9, 0.0, 2024-11-06 14:32:00.654
28.0, -121710.74708828297, -67657.3670098027, -181544.6459108169, -187500.02235174447, -133192.16766264054, -187301.963544126, -183879.7997092962, -187500.02235174447, 0.41600000000000004, 0.838, 0.43, 192.0, 13.0, 0.0, 26.0, 48.0, 13.0, 112.0, 0.0, 0.0, 0.0, 1.730914320658734E9, 0.0, 2024-11-06 14:32:00.658
29.0, -131785.84060500152, -68675.01958310838, -185220.43498998106, -187500.02235174447, -144021.47609251452, -173939.3531011764, -187500.02235174447, -183026.54421645933, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206637416E9, 0.0, 2024-11-06 14:32:00.663
30.0, -131439.5673798999, -70594.76621088579, -185718.5883186565, -187500.02235174447, -139835.12846650227, -175543.9848356229, -187500.02235174447, -183202.27363136693, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206678472E9, 0.0, 2024-11-06 14:32:00.667
31.0, -121990.03213525203, -69907.36066190728, -182172.84168873332, -187500.02235174447, -129135.70602365804, -187500.02235174447, -183325.0741154044, -187500.02235174447, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206718357E9, 0.0, 2024-11-06 14:32:00.671
32.0, -120825.32743517488, -67761.05675233087, -181145.62256880075, -187500.02235174447, -131609.75356218262, -187500.02235174447, -183008.08167553923, -187500.02235174447, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206748986E9, 0.0, 2024-11-06 14:32:00.674
33.0, -130853.61639900404, -68258.24895599473, -184622.30230835706, -187500.02235174447, -143364.6924334398, -176520.93488227547, -187500.02235174447, -183724.49978882074, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320678694E9, 0.0, 2024-11-06 14:32:00.678
34.0, -133011.7443813973, -70327.88638208943, -186052.92571221897, -187500.02235174447, -142089.54776400898, -173572.49391943146, -187500.02235174447, -182640.9095693719, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206827133E9, 0.0, 2024-11-06 14:32:00.682
35.0, -124060.29541019148, -70158.4601591182, -182816.46017032387, -187500.02235174447, -131009.49746483535, -186436.39224009422, -184276.07378674435, -186878.26387623118, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206867073E9, 0.0, 2024-11-06 14:32:00.686
36.0, -120332.38206295753, -67982.58489162743, -180895.9982867239, -187500.02235174447, -130332.32901481737, -187500.02235174447, -182323.31363240644, -187500.02235174447, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320691776E9, 0.0, 2024-11-06 14:32:00.691
37.0, -129592.2851076466, -67893.35672776184, -183930.44876223194, -187500.02235174447, -142202.78170141956, -179449.12516464296, -187413.92343210263, -184586.2712962951, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143206958013E9, 0.0, 2024-11-06 14:32:00.695
38.0, -134216.41400056053, -69970.59374697134, -186215.713467087, -187500.02235174447, -144048.78992423892, -172225.89072297703, -187500.02235174447, -182269.2224108246, 0.41200000000000003, 0.84, 0.432, 192.0, 12.0, 224.0, 26.0, 64.0, 13.0, 128.0, 0.0, 0.0, 0.0, 1.7309143206997635E9, 0.0, 2024-11-06 14:32:00.699
39.0, -126297.2579952786, -70340.96215259578, -183500.15532972282, -187500.02235174447, -133226.87992177962, -184893.65248604448, -185315.1393312382, -186082.9664567669, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320702836E9, 0.0, 2024-11-06 14:32:00.702
40.0, -120336.67359789296, -68299.6667384704, -180833.7263266714, -187500.02235174447, -129524.93930160276, -187500.02235174447, -181935.46616261796, -187500.02235174447, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207069416E9, 0.0, 2024-11-06 14:32:00.706
41.0, -128192.68592508865, -67606.74030861144, -183229.27453866895, -187500.02235174447, -140714.04376197385, -182200.89312802473, -186565.80884049044, -185491.96398162414, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207109506E9, 0.0, 2024-11-06 14:32:00.710
42.0, -134953.37336699647, -69546.08941627615, -186187.01382720636, -187500.02235174447, -145529.9953258032, -171768.3952174658, -187500.02235174447, -182127.31118527785, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320714862E9, 0.0, 2024-11-06 14:32:00.714
43.0, -128548.59275205049, -70433.74424382976, -184176.31795124031, -187500.02235174447, -135624.77506694497, -182968.16145994206, -186297.40909307112, -185252.3309293188, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207188168E9, 0.0, 2024-11-06 14:32:00.718
44.0, -120876.15530206625, -68655.75237938791, -180969.69198819305, -187500.02235174447, -129300.52778727148, -187500.02235174447, -181866.73454841788, -187500.02235174447, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320725044E9, 0.0, 2024-11-06 14:32:00.725
45.0, -126718.54367477223, -67416.34814934112, -182538.78444895562, -187500.02235174447, -138950.7593453836, -184690.40807371237, -185596.88307009733, -186414.62164099477, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207279174E9, 0.0, 2024-11-06 14:32:00.727
46.0, -135174.2086022149, -69081.06137288349, -185959.11544074005, -187500.02235174447, -146441.1194850349, -172344.91376220153, -187500.02235174447, -182255.14081181775, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207318263E9, 0.0, 2024-11-06 14:32:00.731
47.0, -130753.39117686644, -70445.81418583562, -184808.13471175847, -187500.02235174447, -138156.06542301958, -180783.18903245797, -187189.26604858233, -184426.76924786202, 0.41200000000000003, 0.84, 0.432, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320734861E9, 0.0, 2024-11-06 14:32:00.734
48.0, -121922.84279141937, -69033.96624731616, -181274.25685814107, -187500.02235174447, -129699.32761184307, -187500.02235174447, -182130.68629869062, -187500.02235174447, 0.41200000000000003, 0.838, 0.43, 192.0, 12.0, 224.0, 26.0, 48.0, 13.0, 112.0, 0.0, 0.0, 0.0, 1.7309143207387667E9, 0.0, 2024-11-06 14:32:00.738
49.0, -125434.48065930375, -67343.392055439, -181934.52738935084, -187500.02235174447, -137214.5428913287, -186480.64869411572, -184594.69790395474, -187209.40497033656, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320743076E9, 0.0, 2024-11-06 14:32:00.743
50.0, -134994.90290819443, -68636.70869311198, -185581.32625595646, -187500.02235174447, -146813.9018790605, -173651.8426122478, -187500.02235174447, -182590.48403388073, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207470164E9, 0.0, 2024-11-06 14:32:00.747
51.0, -132755.74985215068, -70343.1526235524, -185345.15772404167, -187500.02235174447, -140638.76308664837, -178595.4002851725, -187500.02235174447, -183684.11018659, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207518003E9, 0.0, 2024-11-06 14:32:00.751
52.0, -123431.45143168587, -69378.83131251708, -181726.03031707174, -187500.02235174447, -130715.81789443707, -187500.02235174447, -182700.7228375343, -187500.02235174447, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320755977E9, 0.0, 2024-11-06 14:32:00.755
53.0, -124324.78360233112, -67384.16163732548, -181424.79585704755, -187500.02235174447, -135486.39541702217, -187500.02235174447, -183640.61369187996, -187500.02235174447, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320758788E9, 0.0, 2024-11-06 14:32:00.758
54.0, -134344.57890326728, -68199.77679249964, -185049.55590362023, -187500.02235174447, -146571.07252729803, -175773.71606513453, -187500.02235174447, -183162.50987798095, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207630148E9, 0.0, 2024-11-06 14:32:00.763
55.0, -134537.8544375723, -70143.73035952215, -185773.43949954983, -187500.02235174447, -143045.39776389574, -176514.13995196106, -187500.02235174447, -183033.2944432848, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207668092E9, 0.0, 2024-11-06 14:32:00.766
56.0, -125298.40323905984, -69675.88599632811, -182311.71307703413, -187500.02235174447, -132267.58775324677, -187500.02235174447, -183520.3613067104, -187360.68157681008, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207707467E9, 0.0, 2024-11-06 14:32:00.770
57.0, -123525.88755200953, -67543.46252005846, -181053.91336130066, -187500.02235174447, -133949.51182001972, -187500.02235174447, -182785.8382804201, -187500.02235174447, 0.41200000000000003, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207759075E9, 0.0, 2024-11-06 14:32:00.775
58.0, -133292.43758826706, -67798.8535522048, -184405.71390458514, -187500.02235174447, -145756.88788376903, -178395.68744846433, -187500.02235174447, -183929.64409943155, 0.41600000000000004, 0.838, 0.43, 192.0, 13.0, 0.0, 26.0, 48.0, 13.0, 112.0, 0.0, 0.0, 0.0, 1.7309143207798116E9, 0.0, 2024-11-06 14:32:00.779
59.0, -136031.8003334761, -69846.69802745558, -186065.84502051416, -187500.02235174447, -145278.2029245142, -174754.18594529462, -187500.02235174447, -182528.50264650615, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320782933E9, 0.0, 2024-11-06 14:32:00.782
60.0, -127404.65282257235, -69902.71149906058, -182962.17119242804, -187500.02235174447, -134246.20887591946, -186626.13619877532, -184485.8449084574, -186628.21491100968, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207868884E9, 0.0, 2024-11-06 14:32:00.786
61.0, -123160.21301272072, -67801.93809293963, -180848.05379486727, -187500.02235174447, -132789.72450372274, -187500.02235174447, -182154.7367757245, -187500.02235174447, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207909305E9, 0.0, 2024-11-06 14:32:00.790
62.0, -132026.43478231845, -67479.04479253826, -183718.33070735107, -187500.02235174447, -144533.33104054106, -181065.0892335283, -187168.79185066128, -184787.83932779304, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320794844E9, 0.0, 2024-11-06 14:32:00.794
63.0, -137124.73358210726, -69475.61436600857, -186182.11879517065, -187500.02235174447, -147139.34327832976, -173646.4334900896, -187500.02235174447, -182230.84446559483, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143207988448E9, 0.0, 2024-11-06 14:32:00.798
64.0, -129629.61252088696, -70052.35642818885, -183638.35616568997, -187500.02235174447, -136520.23065331348, -185192.29414371183, -185518.04846740348, -185835.77851483566, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320803116E9, 0.0, 2024-11-06 14:32:00.803
65.0, -123325.32534901207, -68135.51552719064, -180831.08882082568, -187500.02235174447, -132160.9922839394, -187500.02235174447, -181852.78705987777, -187500.02235174447, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730914320807856E9, 0.0, 2024-11-06 14:32:00.807
66.0, -130632.2894254076, -67239.94818209985, -183009.4004284621, -187500.02235174447, -142981.42707126465, -183572.84320269147, -186301.36535183972, -185682.06556821652, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143208110182E9, 0.0, 2024-11-06 14:32:00.811
67.0, -137737.84193251634, -69042.57166893144, -186091.01308477082, -187500.02235174447, -148490.52858239753, -173412.678946576, -187500.02235174447, -182163.498659551, 0.41600000000000004, 0.838, 0.43, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143208149068E9, 0.0, 2024-11-06 14:32:00.814
68.0, -131869.54788798664, -70114.15900160778, -184298.06790328838, -187500.02235174447, -138983.03526437705, -183411.01657283504, -186488.8741360753, -185012.89904271354, 0.42, 0.842, 0.436, 192.0, 13.0, 32.0, 26.0, 80.0, 13.0, 160.0, 0.0, 0.0, 0.0, 1.730914320818855E9, 0.0, 2024-11-06 14:32:00.818
69.0, -123987.85340641183, -68500.85479031263, -181007.3770293447, -187500.02235174447, -132107.23633852438, -187500.02235174447, -181871.8754496426, -187500.02235174447, 0.42, 0.842, 0.436, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143208229897E9, 0.0, 2024-11-06 14:32:00.822
70.0, -129266.12845255477, -67099.7356891317, -182360.37282471335, -187500.02235174447, -141284.72850140673, -185596.19016601922, -185342.52021819595, -186539.9255204112, 0.42, 0.842, 0.436, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7309143208269804E9, 0.0, 2024-11-06 14:32:00.826
