%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
73.0, 145470.83025823, 145371.34264365945, 145576.26343682568, 145550.73774465773, 145535.62796540593, 145518.1936047308, 145534.01863980517, 145511.71159883877, 0.052000000000000005, 0.932, 0.356, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145859845E9, 0.0, 2025-02-21 10:21:54.585
74.0, 145436.76619968013, 145337.300936854, 145542.1993782758, 145516.6960378523, 145501.58625860052, 145484.17424966983, 145499.93222951083, 145477.7369472667, 0.052000000000000005, 0.932, 0.356, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145860016E9, 0.0, 2025-02-21 10:21:54.586
75.0, 145405.36199872041, 145305.8967358943, 145510.72812208274, 145485.2471334037, 145470.092650663, 145452.7700487101, 145468.5280285511, 145446.28804281808, 0.052000000000000005, 0.932, 0.356, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145860193E9, 0.0, 2025-02-21 10:21:54.586
76.0, 145371.6108645929, 145272.05619478898, 145476.86522923294, 145451.3842405539, 145436.20740606874, 145418.95185934924, 145434.73219093468, 145412.4251499683, 0.052000000000000005, 0.932, 0.356, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145860367E9, 0.0, 2025-02-21 10:21:54.586
77.0, 145334.4622653082, 145235.01935422653, 145439.64957471486, 145414.2356412692, 145399.08115852848, 145381.7585565756, 145397.5612399055, 145375.25419893913, 0.052000000000000005, 0.932, 0.356, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145861044E9, 0.0, 2025-02-21 10:21:54.586
78.0, 145298.40890150177, 145198.9659904201, 145403.59621090844, 145378.18227746277, 145363.05014646653, 145345.74989625812, 145361.50787609912, 145339.29024211052, 0.052000000000000005, 0.932, 0.356, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145861223E9, 0.0, 2025-02-21 10:21:54.586
79.0, 145266.02122378603, 145166.55596095993, 145371.23088493716, 145345.74989625812, 145330.72952398413, 145313.40692203128, 145329.0978466389, 145306.88021265034, 0.052000000000000005, 0.932, 0.356, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114586722E9, 0.0, 2025-02-21 10:21:54.586
80.0, 145232.11362744734, 145132.69306811012, 145337.4126955763, 145311.97641038615, 145296.86663113435, 145279.72284313713, 145295.27965727804, 145273.0843750339, 0.052000000000000005, 0.932, 0.356, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145867467E9, 0.0, 2025-02-21 10:21:54.586
81.0, 145196.99903690803, 145097.60082931528, 145302.27575329255, 145276.81711635794, 145261.70733710617, 145244.4741421311, 145259.9862527831, 145237.94743275017, 0.056, 0.93, 0.34800000000000003, 192.0, 1.0, 192.0, 29.0, 16.0, 10.0, 224.0, 0.0, 0.0, 0.0, 1.7401441145867665E9, 0.0, 2025-02-21 10:21:54.586
82.0, 145162.64440568024, 145063.0897358763, 145267.76465985354, 145242.26131943005, 145227.24094715607, 145209.96304869212, 145225.51986283303, 145203.50339454453, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114586789E9, 0.0, 2025-02-21 10:21:54.586
83.0, 145129.8096930754, 145030.32207850483, 145234.9299472487, 145209.4266068252, 145194.38388280678, 145177.19539132065, 145192.7298537171, 145170.53457147296, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145868063E9, 0.0, 2025-02-21 10:21:54.586
84.0, 145095.5444688254, 144996.19096472158, 145200.70942648762, 145175.2060860641, 145160.18571379015, 145142.93016707065, 145158.50933295602, 145136.3140507119, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145868237E9, 0.0, 2025-02-21 10:21:54.586
85.0, 145058.70879396307, 144959.35528985923, 145163.94080685865, 145138.39276294623, 145123.3500389278, 145106.0944922083, 145121.6513063492, 145099.59013457183, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145868456E9, 0.0, 2025-02-21 10:21:54.586
86.0, 145020.53201443338, 144921.24556556292, 145125.78637907343, 145100.23833516103, 145085.24031463152, 145068.00711965648, 145083.56393379736, 145061.41335504214, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145868628E9, 0.0, 2025-02-21 10:21:54.586
87.0, 144988.59137160677, 144889.28257099184, 145093.8457362468, 145068.27534058993, 145053.2773200604, 145036.06647682984, 145051.60093922628, 145029.53976744888, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74014411458688E9, 0.0, 2025-02-21 10:21:54.586
88.0, 144956.49426656895, 144857.16311420954, 145061.6368724867, 145036.15588380766, 145021.15786327815, 145003.9246683031, 145019.39207546617, 144997.3309036888, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145868976E9, 0.0, 2025-02-21 10:21:54.586
89.0, 144920.0162196179, 144820.68506725848, 145025.13647379118, 144999.7225403455, 144984.724519816, 144967.4689730965, 144983.00343549292, 144960.80815324883, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114586916E9, 0.0, 2025-02-21 10:21:54.586
90.0, 144883.53817266683, 144784.16231681852, 144988.7254820735, 144963.17743816107, 144948.22412112047, 144931.03562963434, 144946.50303679743, 144924.3077545533, 0.056, 0.93, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145869331E9, 0.0, 2025-02-21 10:21:54.586
91.0, 144850.50229436188, 144751.03703153576, 144955.53314155736, 144929.9627459005, 144915.0094288599, 144897.82093737376, 144913.26599279238, 144891.16011752607, 0.048, 0.926, 0.34800000000000003, 192.0, 1.0, 128.0, 28.0, 240.0, 10.0, 224.0, 0.0, 0.0, 0.0, 1.7401441145869505E9, 0.0, 2025-02-21 10:21:54.586
92.0, 144818.33813409068, 144718.93992649793, 144923.32427779728, 144897.8432891182, 144882.91232382206, 144865.56737012474, 144881.19123949902, 144859.0406607438, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145869694E9, 0.0, 2025-02-21 10:21:54.586
93.0, 144780.85425863913, 144681.45605104638, 144885.75099536788, 144860.42646890003, 144845.3837448816, 144828.06114292875, 144843.7297157919, 144821.55678529225, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145870047E9, 0.0, 2025-02-21 10:21:54.587
94.0, 144744.17504598797, 144644.7321349063, 144849.11648620563, 144823.65784927105, 144808.682180486, 144791.40428202203, 144806.96109616294, 144784.89992438554, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145870838E9, 0.0, 2025-02-21 10:21:54.587
95.0, 144711.29562989422, 144611.89742230147, 144816.30412534525, 144790.7784331773, 144775.80276439223, 144758.5695694172, 144774.0146248358, 144752.10991526963, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587103E9, 0.0, 2025-02-21 10:21:54.587
96.0, 144680.74079522383, 144581.45434635333, 144785.74929067484, 144760.17889501798, 144745.29263321075, 144728.12649346906, 144743.39273493204, 144721.48802536583, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587123E9, 0.0, 2025-02-21 10:21:54.587
97.0, 144647.3919924965, 144548.08319188157, 144752.33343271416, 144726.85244403512, 144711.94383048342, 144694.82239423066, 144710.06628394919, 144688.16157438298, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145871408E9, 0.0, 2025-02-21 10:21:54.587
98.0, 144608.18703272188, 144508.69941815131, 144713.1061211951, 144687.55807728268, 144672.62711198654, 144655.48332398932, 144670.79426894122, 144648.77780065272, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74014411458716E9, 0.0, 2025-02-21 10:21:54.587
99.0, 144572.60305554903, 144473.16014446737, 144677.47744053334, 144651.9517483654, 144637.0431348137, 144619.89934681647, 144635.21029176837, 144613.26087871325, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145871775E9, 0.0, 2025-02-21 10:21:54.587
100.0, 144542.11527611202, 144442.7394202637, 144646.9896610963, 144621.46396892835, 144606.68946584337, 144589.4339191239, 144604.8342710536, 144582.79545102068, 0.048, 0.926, 0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145871947E9, 0.0, 2025-02-21 10:21:54.587
101.0, 144508.5653076846, 144409.30121055857, 144613.41734092444, 144587.9363522454, 144573.1171456715, 144555.95100592985, 144571.2172473928, 144549.15607561544, 0.06, 0.918, 0.35000000000000003, 192.0, 1.0, 224.0, 28.0, 176.0, 10.0, 240.0, 0.0, 0.0, 0.0, 1.7401441145872133E9, 0.0, 2025-02-21 10:21:54.587
102.0, 144470.32147292155, 144370.99032056218, 144575.15115441693, 144549.6701657379, 144534.82860741956, 144517.68481942234, 144532.88400565195, 144511.0016478302, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145872414E9, 0.0, 2025-02-21 10:21:54.587
103.0, 144436.05624867158, 144336.70274456774, 144540.81887493358, 144515.2708310212, 144500.51867968068, 144483.352539939, 144498.52937442416, 144476.66936834686, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145872602E9, 0.0, 2025-02-21 10:21:54.587
104.0, 144404.98732387868, 144305.67852326378, 144509.83935711853, 144484.2019062283, 144469.47210663225, 144452.3059668906, 144467.50515312018, 144445.6451470429, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145872788E9, 0.0, 2025-02-21 10:21:54.587
105.0, 144369.53745717258, 144270.18395306874, 144474.36713866796, 144448.72968777773, 144434.02223992613, 144416.76669320665, 144431.9882311807, 144410.19528033677, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145872972E9, 0.0, 2025-02-21 10:21:54.587
106.0, 144332.74648579914, 144233.37062995083, 144437.4867603167, 144411.91636465985, 144397.16421331934, 144379.9310183443, 144395.19725980726, 144373.2701984966, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145873191E9, 0.0, 2025-02-21 10:21:54.587
107.0, 144297.87776444887, 144198.47955685612, 144402.64039071088, 144377.04764330955, 144362.34019545797, 144345.12935222738, 144360.23913147917, 144338.4685323797, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145873926E9, 0.0, 2025-02-21 10:21:54.587
108.0, 144264.35014776592, 144165.0189954065, 144369.04571879457, 144343.5200266266, 144328.7678752861, 144311.6687907778, 144326.68916305175, 144305.0079709301, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145874343E9, 0.0, 2025-02-21 10:21:54.587
109.0, 144230.21903398266, 144130.95493685664, 144334.89225326685, 144309.2548023766, 144294.547354525, 144277.4482700167, 144292.58040101297, 144270.80980191348, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145874639E9, 0.0, 2025-02-21 10:21:54.587
110.0, 144195.12679518783, 144095.8179945729, 144299.84471796092, 144274.27432230406, 144259.47746747464, 144242.4007347108, 144257.44345872922, 144235.82932184092, 0.06, 0.918, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587484E9, 0.0, 2025-02-21 10:21:54.587
111.0, 144157.03942263598, 144057.68591853214, 144261.64558668682, 144236.00813579658, 144221.30068794498, 144204.26865867004, 144219.289030944, 144197.60783882235, 0.054, 0.924, 0.35000000000000003, 192.0, 1.0, 176.0, 28.0, 224.0, 10.0, 240.0, 0.0, 0.0, 0.0, 1.7401441145875072E9, 0.0, 2025-02-21 10:21:54.587
112.0, 144125.03172457597, 144025.72292396103, 144229.6825921157, 144203.9333825032, 144189.36004511834, 144172.2833123545, 144187.281332884, 144165.60014076237, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145875287E9, 0.0, 2025-02-21 10:21:54.587
113.0, 144094.2086689721, 143994.83281312382, 144198.77012953404, 144173.06562341042, 144158.53698951448, 144141.46025675064, 144156.3688703023, 144134.79943690295, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145875468E9, 0.0, 2025-02-21 10:21:54.587
114.0, 144057.17182840966, 143957.84067605028, 144161.7332889716, 144136.14054157026, 144121.50014895204, 144104.53517491044, 144119.48849195105, 144097.8072998294, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587568E9, 0.0, 2025-02-21 10:21:54.587
115.0, 144019.33032504682, 143920.06622792082, 144123.91413735322, 144098.2543347185, 144083.68099733366, 144066.78307852545, 144081.57993335486, 144059.92109297766, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587586E9, 0.0, 2025-02-21 10:21:54.587
116.0, 143987.76966187594, 143888.48321300547, 144092.3534741823, 144066.67131980316, 144052.12033416276, 144035.1553601212, 144050.01927018396, 144028.2933745734, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587605E9, 0.0, 2025-02-21 10:21:54.587
117.0, 143956.94660627207, 143857.63780565714, 144061.53041857845, 144035.82591245483, 144021.27492681443, 144004.2428975395, 144019.21856632456, 143997.51502245845, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145876222E9, 0.0, 2025-02-21 10:21:54.587
118.0, 143920.13328315417, 143820.8021307948, 144024.58298499382, 143999.01258933695, 143984.4392519521, 143967.36251918823, 143982.29348448437, 143960.70169934057, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587639E9, 0.0, 2025-02-21 10:21:54.587
119.0, 143882.44824200252, 143783.09473789867, 143986.94264733107, 143961.30519644084, 143946.8659695227, 143929.7221815255, 143944.54138809937, 143922.94960295554, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145876884E9, 0.0, 2025-02-21 10:21:54.587
120.0, 143849.03238404184, 143749.65652819353, 143953.61619634822, 143927.84463499126, 143913.36070458422, 143896.2616200759, 143911.1702336276, 143889.48904150593, 0.054, 0.924, 0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587808E9, 0.0, 2025-02-21 10:21:54.587
121.0, 143817.8964040156, 143718.63230688957, 143922.41316108863, 143896.75335845392, 143882.24707630242, 143865.14799179413, 143880.0566053458, 143858.39776496863, 0.054, 0.918, 0.352, 192.0, 1.0, 176.0, 28.0, 176.0, 11.0, 0.0, 0.0, 0.0, 0.0, 1.740144114587829E9, 0.0, 2025-02-21 10:21:54.587
122.0, 143781.70892974245, 143682.40012912752, 143886.13627983766, 143860.54353243634, 143846.08195377374, 143828.960517521, 143843.82442758375, 143822.23264243992, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145878484E9, 0.0, 2025-02-21 10:21:54.587
123.0, 143743.75566765736, 143644.44686704242, 143848.09361077473, 143822.5008633734, 143808.06163645527, 143790.98490369142, 143805.80411026528, 143784.23467686592, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145878904E9, 0.0, 2025-02-21 10:21:54.587
124.0, 143709.89277480755, 143610.4945672148, 143814.2530696694, 143788.61561877915, 143774.10933662765, 143757.16671433052, 143771.9412174155, 143750.34943227167, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145880203E9, 0.0, 2025-02-21 10:21:54.588
125.0, 143677.88507674757, 143578.46451741035, 143782.17831637603, 143756.60792071914, 143742.1239903121, 143725.11431278163, 143739.88881586658, 143718.36408595613, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145880394E9, 0.0, 2025-02-21 10:21:54.588
126.0, 143642.4575617859, 143543.26051989323, 143746.8178566477, 143721.24746099085, 143706.80823407273, 143689.7762047978, 143704.52835613827, 143683.00362622782, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145880585E9, 0.0, 2025-02-21 10:21:54.588
127.0, 143605.66659041247, 143506.49190026426, 143710.0715887632, 143684.4117861285, 143670.0172626993, 143653.05228865772, 143667.7150330204, 143646.19030310994, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145880816E9, 0.0, 2025-02-21 10:21:54.588
128.0, 143570.86492429554, 143471.6678824029, 143675.2028674129, 143649.58776826714, 143635.19324483792, 143618.2059190519, 143632.82395992565, 143611.36628524857, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114588118E9, 0.0, 2025-02-21 10:21:54.588
129.0, 143539.25955763573, 143439.92840527635, 143643.55279726422, 143617.7588841628, 143603.4984712003, 143586.51114541426, 143601.10683454358, 143579.69386335538, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114588136E9, 0.0, 2025-02-21 10:21:54.588
130.0, 143506.82717643108, 143407.47367232727, 143611.0980643151, 143585.30415121367, 143571.06608999564, 143554.05641246514, 143568.69680508337, 143547.2838338952, 0.054, 0.918, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145881536E9, 0.0, 2025-02-21 10:21:54.588
131.0, 143470.6173504135, 143371.33090154303, 143574.93294178642, 143549.16138042943, 143534.8786157225, 143517.86893819203, 143532.55403429916, 143511.14106311096, 0.056, 0.922, 0.352, 192.0, 1.0, 192.0, 28.0, 208.0, 11.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145881712E9, 0.0, 2025-02-21 10:21:54.588
132.0, 143437.26854768617, 143338.0268023046, 143541.4723803368, 143515.76787421323, 143501.48510950626, 143484.54248720914, 143499.16052808292, 143477.70285340582, 0.056, 0.922, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145881896E9, 0.0, 2025-02-21 10:21:54.588
133.0, 143405.93140195982, 143306.71200832273, 143510.06817937712, 143484.40837674242, 143470.1703155244, 143453.18298973836, 143467.7563271232, 143446.25394895722, 0.056, 0.922, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145882075E9, 0.0, 2025-02-21 10:21:54.588
134.0, 143370.54859048707, 143271.28449336108, 143474.75242313772, 143449.00321352523, 143434.87691102945, 143417.8001782656, 143432.41821913936, 143410.98289620673, 0.056, 0.922, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114588225E9, 0.0, 2025-02-21 10:21:54.588
135.0, 143331.76831385712, 143232.52656847556, 143435.94979476332, 143410.1558816619, 143396.00722742168, 143378.99754989118, 143393.5932390205, 143372.26967481014, 0.056, 0.922, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114588242E9, 0.0, 2025-02-21 10:21:54.588
136.0, 143296.49726110665, 143197.21081223618, 143400.7010937573, 143374.90718065586, 143360.6914711823, 143343.77120062962, 143358.1880758033, 143336.95391857077, 0.056, 0.922, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401441145882597E9, 0.0, 2025-02-21 10:21:54.588
137.0, 143267.2164758702, 143167.90767525526, 143371.30854979856, 143345.67109890832, 143331.2318719902, 143314.51276713764, 143328.84023533348, 143307.65078158985, 0.056, 0.922, 0.352, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740144114588277E9, 0.0, 2025-02-21 10:21:54.588
