%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
51.0, -19773.42602889848, 32191.965841289264, -97971.69690986836, -91283.45147174019, -19061.72413369705, 187500.0, -55102.99564635702, 87111.99010753514, 0.04, 0.9400000000000001, 0.334, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453557582135E9, 0.0, 2024-11-04 15:35:55.758
52.0, -19022.85445008927, 32296.214377428816, -98078.0465099867, -91607.10473145303, -18768.33513597669, 187500.0, -55339.70062013872, 86664.99992191792, 0.04, 0.9400000000000001, 0.334, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453557621155E9, 0.0, 2024-11-04 15:35:55.762
53.0, -19298.2055900342, 32148.536401812602, -98380.10798455573, -91903.31004897476, -18851.371866628157, 187500.0, -55385.70051022775, 86663.2564858504, 0.04, 0.9400000000000001, 0.334, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453557672043E9, 0.0, 2024-11-04 15:35:55.767
54.0, -20397.28556839056, 32057.520098390592, -98698.79915699949, -91970.52174455188, -19347.73705574716, 187500.0, -55413.5284320746, 86845.87023805025, 0.04, 0.9400000000000001, 0.334, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453557710617E9, 0.0, 2024-11-04 15:35:55.771
55.0, -20577.73120137825, 32229.89675162992, -98809.64145775336, -92013.10181773924, -19586.20781734083, 187500.0, -55639.05753362865, 86618.21772077295, 0.04, 0.9400000000000001, 0.334, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745355774187E9, 0.0, 2024-11-04 15:35:55.774
56.0, -19817.25779977534, 32366.39885501848, -98893.12522329393, -92306.46846371514, -19303.480601725652, 187500.0, -55893.643902974596, 86147.95936917776, 0.04, 0.9400000000000001, 0.334, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745355778131E9, 0.0, 2024-11-04 15:35:55.778
57.0, -19867.012782932852, 32215.77044913417, -99170.1080405841, -92644.09156371256, -19232.066778190947, 187500.0, -55951.7584385584, 86053.45619362072, 0.042, 0.9420000000000001, 0.336, 192.0, 1.0, 80.0, 29.0, 112.0, 10.0, 128.0, 0.0, 0.0, 0.0, 1.730745355782328E9, 0.0, 2024-11-04 15:35:55.782
58.0, -20935.71674057445, 32103.095305334966, -99516.02363777443, -92748.02717542973, -19718.530144516248, 187500.0, -55969.23750272245, 86252.83375416206, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453557861829E9, 0.0, 2024-11-04 15:35:55.786
59.0, -21383.645699458804, 32210.115457786975, -99667.18848552568, -92774.35753039808, -20049.87240432172, 187500.0, -56148.520844998464, 86127.86515091243, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745355790193E9, 0.0, 2024-11-04 15:35:55.790
60.0, -20686.13716198649, 32364.476604995325, -99740.16693117225, -93031.58140558975, -19834.714512194936, 187500.0, -56413.94781040523, 85659.28318015137, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453557941263E9, 0.0, 2024-11-04 15:35:55.794
61.0, -20474.063810594536, 32282.222185399794, -99976.26840785365, -93381.27444759304, -19686.388335989515, 187500.0, -56520.878555879426, 85464.86770687911, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453557991297E9, 0.0, 2024-11-04 15:35:55.799
62.0, -21453.874880537376, 32134.320692339028, -100328.57660395821, -93529.01947844261, -20082.21537854855, 187500.0, -56521.86203263546, 85652.60000855924, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453558022103E9, 0.0, 2024-11-04 15:35:55.802
63.0, -22086.47395211148, 32244.179516336862, -100508.79871950136, -93528.37127785341, -20529.20556416578, 187500.0, -56689.54481953917, 85603.69439169102, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453558061464E9, 0.0, 2024-11-04 15:35:55.806
64.0, -21442.654304820815, 32507.23719683137, -100556.65380438016, -93712.46024518732, -20434.322408953, 187500.0, -57000.34582619022, 85131.78201100613, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453558102336E9, 0.0, 2024-11-04 15:35:55.810
65.0, -21016.607703758207, 32475.09538830464, -100749.86228345183, -94070.1552117056, -20191.314243234905, 187500.0, -57144.71574362704, 84846.77491745651, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745355814196E9, 0.0, 2024-11-04 15:35:55.814
66.0, -21883.743629901845, 32270.8674992165, -101107.37843601448, -94274.27134207146, -20485.172627588825, 187500.0, -57127.21432771854, 85016.31289915001, 0.042, 0.9420000000000001, 0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453558182323E9, 0.0, 2024-11-04 15:35:55.818
67.0, -22742.631762341472, 32295.566176839613, -101338.65193589353, -94288.53175503395, -20976.70983990548, 187500.0, -57239.48714011755, 85068.90655385335, 0.042, 0.9460000000000001, 0.338, 192.0, 1.0, 80.0, 29.0, 144.0, 10.0, 144.0, 0.0, 0.0, 0.0, 1.730745355823266E9, 0.0, 2024-11-04 15:35:55.823
68.0, -22350.291591917467, 32470.021542313287, -101410.69160827299, -94456.84039078241, -20924.80908928026, 187500.0, -57501.91897176731, 84670.06202579285, 0.042, 0.9460000000000001, 0.338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453558261569E9, 0.0, 2024-11-04 15:35:55.826
69.0, -21837.69903632391, 32383.207366848874, -101593.14889826166, -94846.09602047158, -20596.618425442986, 187500.0, -57630.10622621849, 84356.55645806271, 0.042, 0.9460000000000001, 0.338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.730745355829188E9, 0.0, 2024-11-04 15:35:55.829
70.0, -22582.570920297017, 32081.749389380147, -101961.6621090963, -95121.46951216097, -20764.34591583561, 187500.0, -57571.7905249346, 84513.62216635015, 0.042, 0.9460000000000001, 0.338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453558342755E9, 0.0, 2024-11-04 15:35:55.834
71.0, -23637.97558998771, 31976.495024740107, -102253.10650504906, -95172.00680637441, -21248.842328648847, 187500.0, -57604.55818230608, 84663.11063326725, 0.042, 0.9460000000000001, 0.338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453558382375E9, 0.0, 2024-11-04 15:35:55.838
72.0, -23478.048858409984, 32101.73184892319, -102346.11211372759, -95306.6984184621, -21301.368928118816, 187500.0, -57828.92499314845, 84346.6099317801, 0.042, 0.9460000000000001, 0.338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7307453558422637E9, 0.0, 2024-11-04 15:35:55.842
